sample_id	filename	file_type	size	file_ome	open_access
MOHD_EB100005	MOHD_EB100005_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	252402728	WGBS	True
MOHD_EB100005	MOHD_EB100005_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	250903265	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100006	MOHD_EB100006_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3768833802	WGBS	True
MOHD_EB100006	MOHD_EB100006_align_GRCh38_v0.bam	Aligned reads	51797305589	WGBS	False
MOHD_EB100006	MOHD_EB100006_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100006	MOHD_EB100006_R2.fastq.gz	Sequenced reads	26768383672	WGBS	False
MOHD_EB100006	MOHD_EB100006_R1.fastq.gz	Sequenced reads	25308094791	WGBS	False
MOHD_EB100006	MOHD_EB100006_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	739256565	WGBS	True
MOHD_EB100006	MOHD_EB100006_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3779571220	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248040652	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246394388	WGBS	True
MOHD_EB100006	MOHD_EB100006_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	721556602	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	726180823	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	747781488	WGBS	True
MOHD_EB100007	MOHD_EB100007_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3940632494	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	244402094	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7398081167	WGBS	True
MOHD_EB100007	MOHD_EB100007_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3940632494	WGBS	True
MOHD_EB100007	MOHD_EB100007_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1921997864	WGBS	True
MOHD_EB100007	MOHD_EB100007_R1.fastq.gz	Sequenced reads	27047556546	WGBS	False
MOHD_EB100007	MOHD_EB100007_align_GRCh38_v0.bam	Aligned reads	56543244451	WGBS	False
MOHD_EB100007	MOHD_EB100007_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	246803333	WGBS	True
MOHD_EB100007	MOHD_EB100007_R2.fastq.gz	Sequenced reads	28668906700	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1932735283	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7451768258	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	732220620	WGBS	True
MOHD_EB100008	MOHD_EB100008_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4305704714	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	757533245	WGBS	True
MOHD_EB100008	MOHD_EB100008_align_GRCh38_v0.bam	Aligned reads	65755949301	WGBS	False
MOHD_EB100008	MOHD_EB100008_R2.fastq.gz	Sequenced reads	33114197852	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246562160	WGBS	True
MOHD_EB100008	MOHD_EB100008_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	249236029	WGBS	True
MOHD_EB100008	MOHD_EB100008_R1.fastq.gz	Sequenced reads	31020401295	WGBS	False
MOHD_EB100008	MOHD_EB100008_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1986422374	WGBS	True
MOHD_EB100008	MOHD_EB100008_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4305704714	WGBS	True
MOHD_EB100009	MOHD_EB100009_align_GRCh38_v0.bam	Aligned reads	73089605959	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248019681	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1943472701	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7494717931	WGBS	True
MOHD_EB100009	MOHD_EB100009_R1.fastq.gz	Sequenced reads	34649648660	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	760783831	WGBS	True
MOHD_EB100009	MOHD_EB100009_R2.fastq.gz	Sequenced reads	36883031654	WGBS	False
MOHD_EB100009	MOHD_EB100009_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	250641121	WGBS	True
MOHD_EB100009	MOHD_EB100009_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4574140170	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	734852546	WGBS	True
MOHD_EB100009	MOHD_EB100009_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4574140170	WGBS	True
MOHD_EB100009	MOHD_EB100009_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1986422374	WGBS	True
MOHD_EB100010	MOHD_EB100010_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3929895075	WGBS	True
MOHD_EB100010	MOHD_EB100010_R1.fastq.gz	Sequenced reads	26167088250	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	245094154	WGBS	True
MOHD_EB100010	MOHD_EB100010_align_GRCh38_v0.bam	Aligned reads	56629143797	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1954210119	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	721588060	WGBS	True
MOHD_EB100010	MOHD_EB100010_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	744751104	WGBS	True
MOHD_EB100010	MOHD_EB100010_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3929895075	WGBS	True
MOHD_EB100010	MOHD_EB100010_R2.fastq.gz	Sequenced reads	28336046735	WGBS	False
MOHD_EB100010	MOHD_EB100010_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	247883366	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248816599	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7430293422	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1964947537	WGBS	True
MOHD_EB100011	MOHD_EB100011_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4209067950	WGBS	True
MOHD_EB100011	MOHD_EB100011_align_GRCh38_v0.bam	Aligned reads	64381559767	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	720875028	WGBS	True
MOHD_EB100011	MOHD_EB100011_R1.fastq.gz	Sequenced reads	30064771072	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1921997864	WGBS	True
MOHD_EB100011	MOHD_EB100011_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	251333181	WGBS	True
MOHD_EB100011	MOHD_EB100011_R2.fastq.gz	Sequenced reads	32491427594	WGBS	False
MOHD_EB100011	MOHD_EB100011_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	744939847	WGBS	True
MOHD_EB100011	MOHD_EB100011_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4209067950	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	720633856	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1954210119	WGBS	True
MOHD_EB100012	MOHD_EB100012_align_GRCh38_v0.bam	Aligned reads	59474559631	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	247956766	WGBS	True
MOHD_EB100012	MOHD_EB100012_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4048006676	WGBS	True
MOHD_EB100012	MOHD_EB100012_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4048006676	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	244978810	WGBS	True
MOHD_EB100012	MOHD_EB100012_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7387343749	WGBS	True
MOHD_EB100012	MOHD_EB100012_R1.fastq.gz	Sequenced reads	27541477785	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	746019880	WGBS	True
MOHD_EB100012	MOHD_EB100012_R2.fastq.gz	Sequenced reads	29764123361	WGBS	False
MOHD_EB100012	MOHD_EB100012_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100013	MOHD_EB100013_R1.fastq.gz	Sequenced reads	26435523706	WGBS	False
MOHD_EB100013	MOHD_EB100013_R2.fastq.gz	Sequenced reads	27724013895	WGBS	False
MOHD_EB100013	MOHD_EB100013_align_GRCh38_v0.bam	Aligned reads	55201067171	WGBS	False
MOHD_EB100013	MOHD_EB100013_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100013	MOHD_EB100013_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3886945402	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7365868912	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	741112545	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1900523028	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248952913	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	719763537	WGBS	True
MOHD_EB100013	MOHD_EB100013_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	246824304	WGBS	True
MOHD_EB100013	MOHD_EB100013_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3886945402	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7376606330	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1943472701	WGBS	True
MOHD_EB100014	MOHD_EB100014_align_GRCh38_v0.bam	Aligned reads	54846732369	WGBS	False
MOHD_EB100014	MOHD_EB100014_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	3854733148	WGBS	True
MOHD_EB100014	MOHD_EB100014_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	3865470566	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1911260446	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	248124538	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	719469936	WGBS	True
MOHD_EB100014	MOHD_EB100014_R2.fastq.gz	Sequenced reads	27659589386	WGBS	False
MOHD_EB100014	MOHD_EB100014_R1.fastq.gz	Sequenced reads	25823490867	WGBS	False
MOHD_EB100014	MOHD_EB100014_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	741185945	WGBS	True
MOHD_EB100014	MOHD_EB100014_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	245691842	WGBS	True
MOHD_EB100015	MOHD_EB100015_R1.fastq.gz	Sequenced reads	29957396889	WGBS	False
MOHD_EB100015	MOHD_EB100015_align_GRCh38_v0.bam	Aligned reads	64220498493	WGBS	False
MOHD_EB100015	MOHD_EB100015_DNAme-CHG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHG Context	734967889	WGBS	True
MOHD_EB100015	MOHD_EB100015_DNAme-CHG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHG Context	758130933	WGBS	True
MOHD_EB100015	MOHD_EB100015_DNAme-cytosines_GRCh38_v0.bed.gz	Cytosine-level DNA methylation measurements	7483980513	WGBS	True
MOHD_EB100015	MOHD_EB100015_DNAme-CHH-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CHH Context	1943472701	WGBS	True
MOHD_EB100015	MOHD_EB100015_DNAme-CpG-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CpG Context	251207352	WGBS	True
MOHD_EB100015	MOHD_EB100015_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	248732712	WGBS	True
MOHD_EB100015	MOHD_EB100015_coverage-plus_GRCh38_v0.bigWig	Pileup Signal Plus	4219805368	WGBS	True
MOHD_EB100015	MOHD_EB100015_coverage-minus_GRCh38_v0.bigWig	Pileup Signal Minus	4219805368	WGBS	True
MOHD_EB100015	MOHD_EB100015_R2.fastq.gz	Sequenced reads	32448477921	WGBS	False
MOHD_EB100015	MOHD_EB100015_DNAme-CHH-minus_GRCh38_v0.bigWig	Methylation Estimation Signal Minus CHH Context	1986422374	WGBS	True
WGBS_allsamples	WGBS_all_datasets.tar.gz	Compressed Tar File	299067997194	WGBS	True
MOHD_EB100009	MOHD_EB100009.tar.gz	Compressed Tar File	21367633833	WGBS	True
MOHD_EB100004	MOHD_EB100004.tar.gz	Compressed Tar File	20266577945	WGBS	True
MOHD_EB100012	MOHD_EB100012.tar.gz	Compressed Tar File	20136656061	WGBS	True
MOHD_EB100007	MOHD_EB100007.tar.gz	Compressed Tar File	19994905490	WGBS	True
MOHD_EB100014	MOHD_EB100014.tar.gz	Compressed Tar File	19753458375	WGBS	True
MOHD_EB100006	MOHD_EB100006.tar.gz	Compressed Tar File	19573116876	WGBS	True
MOHD_EB100011	MOHD_EB100011.tar.gz	Compressed Tar File	20503544834	WGBS	True
MOHD_EB100015	MOHD_EB100015.tar.gz	Compressed Tar File	20676129167	WGBS	True
MOHD_EB100013	MOHD_EB100013.tar.gz	Compressed Tar File	19777099628	WGBS	True
MOHD_EB100001	MOHD_EB100001.tar.gz	Compressed Tar File	20377984596	WGBS	True
MOHD_EB100005	MOHD_EB100005.tar.gz	Compressed Tar File	19972450623	WGBS	True
MOHD_EB100003	MOHD_EB100003.tar.gz	Compressed Tar File	15344817898	WGBS	True
MOHD_EB100008	MOHD_EB100008.tar.gz	Compressed Tar File	20800223949	WGBS	True
MOHD_EB100002	MOHD_EB100002.tar.gz	Compressed Tar File	20612871774	WGBS	True
MOHD_EB100010	MOHD_EB100010.tar.gz	Compressed Tar File	19910452826	WGBS	True
MOHD_EB100001	MOHD_EB100001_DNAme-CpG-plus_GRCh38_v0.bigWig	Methylation Estimation Signal Plus CpG Context	251238809	WGBS	True
MOHD_EG100001	MOHD_EG100001_align_GRCh38_v0.cram	Aligned reads	8994937821	WGS	False
MOHD_EG100001	MOHD_EG100001_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	1181116006	WGS	False
MOHD_EG100001	MOHD_EG100001_R2.fastq.gz	Sequenced reads	23257247907	WGS	False
MOHD_EG100001	MOHD_EG100001_R1.fastq.gz	Sequenced reads	23042499543	WGS	False
MOHD_EG100002	MOHD_EG100002_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	1073741824	WGS	False
MOHD_EG100002	MOHD_EG100002_R1.fastq.gz	Sequenced reads	24384676823	WGS	False
MOHD_EG100002	MOHD_EG100002_R2.fastq.gz	Sequenced reads	24620900024	WGS	False
MOHD_EG100002	MOHD_EG100002_align_GRCh38_v0.cram	Aligned reads	9631464161	WGS	False
MOHD_EG100003	MOHD_EG100003_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	685066158	WGS	False
MOHD_EG100003	MOHD_EG100003_R1.fastq.gz	Sequenced reads	56188909649	WGS	False
MOHD_EG100003	MOHD_EG100003_R2.fastq.gz	Sequenced reads	56360708341	WGS	False
MOHD_EG100003	MOHD_EG100003_align_GRCh38_v0.cram	Aligned reads	22237193175	WGS	False
MOHD_EG100004	MOHD_EG100004_R1.fastq.gz	Sequenced reads	35454955028	WGS	False
MOHD_EG100004	MOHD_EG100004_align_GRCh38_v0.cram	Aligned reads	13507672145	WGS	False
MOHD_EG100004	MOHD_EG100004_R2.fastq.gz	Sequenced reads	35873714339	WGS	False
MOHD_EG100004	MOHD_EG100004_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	837151621	WGS	False
MOHD_EG100005	MOHD_EG100005_R1.fastq.gz	Sequenced reads	34606698987	WGS	False
MOHD_EG100005	MOHD_EG100005_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	868011212	WGS	False
MOHD_EG100005	MOHD_EG100005_align_GRCh38_v0.cram	Aligned reads	12841952215	WGS	False
MOHD_EG100005	MOHD_EG100005_R2.fastq.gz	Sequenced reads	34810709934	WGS	False
MOHD_EG100006	MOHD_EG100006_R2.fastq.gz	Sequenced reads	37870874132	WGS	False
MOHD_EG100006	MOHD_EG100006_R1.fastq.gz	Sequenced reads	38031935406	WGS	False
MOHD_EG100006	MOHD_EG100006_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	711049871	WGS	False
MOHD_EG100006	MOHD_EG100006_align_GRCh38_v0.cram	Aligned reads	13872744366	WGS	False
MOHD_EG100007	MOHD_EG100007_align_GRCh38_v0.cram	Aligned reads	11263551733	WGS	False
MOHD_EG100007	MOHD_EG100007_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	829811589	WGS	False
MOHD_EG100007	MOHD_EG100007_R1.fastq.gz	Sequenced reads	28454158336	WGS	False
MOHD_EG100007	MOHD_EG100007_R2.fastq.gz	Sequenced reads	28507845427	WGS	False
MOHD_EG100008	MOHD_EG100008_align_GRCh38_v0.cram	Aligned reads	15161234554	WGS	False
MOHD_EG100008	MOHD_EG100008_R2.fastq.gz	Sequenced reads	38246683770	WGS	False
MOHD_EG100008	MOHD_EG100008_R1.fastq.gz	Sequenced reads	38150047006	WGS	False
MOHD_EG100008	MOHD_EG100008_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	701591715	WGS	False
MOHD_EG100009	MOHD_EG100009_R1.fastq.gz	Sequenced reads	32770600468	WGS	False
MOHD_EG100009	MOHD_EG100009_align_GRCh38_v0.cram	Aligned reads	13164074762	WGS	False
MOHD_EG100009	MOHD_EG100009_R2.fastq.gz	Sequenced reads	33039035924	WGS	False
MOHD_EG100009	MOHD_EG100009_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	759231938	WGS	False
MOHD_EG100010	MOHD_EG100010_R1.fastq.gz	Sequenced reads	35261681500	WGS	False
MOHD_EG100010	MOHD_EG100010_R2.fastq.gz	Sequenced reads	35390530519	WGS	False
MOHD_EG100010	MOHD_EG100010_align_GRCh38_v0.cram	Aligned reads	13743895347	WGS	False
MOHD_EG100010	MOHD_EG100010_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	723978813	WGS	False
MOHD_EG100011	MOHD_EG100011_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	958880808	WGS	False
MOHD_EG100011	MOHD_EG100011_R1.fastq.gz	Sequenced reads	25651692175	WGS	False
MOHD_EG100011	MOHD_EG100011_R2.fastq.gz	Sequenced reads	25673167011	WGS	False
MOHD_EG100011	MOHD_EG100011_align_GRCh38_v0.cram	Aligned reads	9846212526	WGS	False
MOHD_EG100012	MOHD_EG100012_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	720508026	WGS	False
MOHD_EG100012	MOHD_EG100012_R2.fastq.gz	Sequenced reads	38321845698	WGS	False
MOHD_EG100012	MOHD_EG100012_R1.fastq.gz	Sequenced reads	38182259261	WGS	False
MOHD_EG100012	MOHD_EG100012_align_GRCh38_v0.cram	Aligned reads	14914273935	WGS	False
MOHD_EG100013	MOHD_EG100013_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	867067494	WGS	False
MOHD_EG100013	MOHD_EG100013_align_GRCh38_v0.cram	Aligned reads	12348030976	WGS	False
MOHD_EG100013	MOHD_EG100013_R1.fastq.gz	Sequenced reads	34456375132	WGS	False
MOHD_EG100013	MOHD_EG100013_R2.fastq.gz	Sequenced reads	34391950622	WGS	False
MOHD_EG100014	MOHD_EG100014_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	812698828	WGS	False
MOHD_EG100014	MOHD_EG100014_align_GRCh38_v0.cram	Aligned reads	16675210526	WGS	False
MOHD_EG100014	MOHD_EG100014_R1.fastq.gz	Sequenced reads	44356274749	WGS	False
MOHD_EG100014	MOHD_EG100014_R2.fastq.gz	Sequenced reads	44184476057	WGS	False
MOHD_EG100015	MOHD_EG100015_align_GRCh38_v0.cram	Aligned reads	11220602060	WGS	False
MOHD_EG100015	MOHD_EG100015_R2.fastq.gz	Sequenced reads	31514322534	WGS	False
MOHD_EG100015	MOHD_EG100015_R1.fastq.gz	Sequenced reads	31353261260	WGS	False
MOHD_EG100015	MOHD_EG100015_reblock-gvcf_GRCh38_v0.vcf.gz	Reblocked gVCF	774331432	WGS	False
